latitude,longitude
25.49101174,51.45223257
25.49100491,51.45223906
25.4909981,51.4522456
25.49099135,51.4522522
25.4909846,51.4522588
25.49097791,51.45226547
25.49097124,51.45227218
25.49096457,51.45227888
25.49095802,51.45228572
25.49095147,51.45229257
25.49094493,51.45229942
25.49093841,51.4523063
25.4909319,51.45231319
25.49092544,51.45232013
25.49091902,51.45232713
25.49091261,51.45233413
25.49090632,51.45234126
25.49090007,51.45234844
25.49089382,51.45235562
25.49088767,51.45236289
25.49088152,51.45237017
25.49087538,51.45237747
25.49086932,51.45238484
25.49086325,51.4523922
25.49085724,51.45239962
25.49085131,51.45240712
25.49084538,51.45241462
25.4908395,51.45242217
25.49083367,51.45242975
25.49082783,51.45243734
25.49082205,51.45244498
25.49081631,51.45245265
25.49081056,51.45246032
25.49080488,51.45246805
25.49079922,51.4524758
25.49079357,51.45248355
25.49078795,51.45249134
25.49078235,51.45249914
25.49077675,51.45250694
25.49077121,51.45251479
25.49076568,51.45252265
25.49076015,51.45253051
25.49075463,51.45253839
25.49074912,51.45254626
25.49074361,51.45255414
25.49073812,51.45256203
25.49073263,51.45256993
25.49072714,51.45257783
25.49072165,51.45258572
25.49071616,51.45259361
25.49071066,51.4526015
25.49070519,51.45260942
25.49069975,51.45261735
25.49069431,51.45262529
25.49068888,51.45263323
25.49068348,51.4526412
25.49067808,51.45264917
25.49067268,51.45265714
25.49066729,51.45266512
25.4906619,51.4526731
25.49065652,51.45268108
25.49065116,51.45268909
25.49064582,51.45269711
25.49064048,51.45270512
25.49063516,51.45271316
25.49062989,51.45272123
25.49062461,51.4527293
25.49061934,51.45273738
25.49061408,51.45274546
25.49060882,51.45275354
25.49060355,51.45276162
25.49059834,51.45276974
25.49059314,51.45277787
25.49058795,51.452786
25.49058276,51.45279415
25.49057761,51.45280231
25.49057245,51.45281047
25.49056729,51.45281863
25.49056221,51.45282685
25.49055713,51.45283507
25.49055205,51.4528433
25.490547,51.45285154
25.49054197,51.4528598
25.49053695,51.45286807
25.49053193,51.45287633
25.49052697,51.45288464
25.49052202,51.45289296
25.49051708,51.45290128
25.49051215,51.45290961
25.49050727,51.45291798
25.49050238,51.45292634
25.4904975,51.45293471
25.49049266,51.4529431
25.49048783,51.4529515
25.49048299,51.4529599
25.49047818,51.45296831
25.49047342,51.45297676
25.49046866,51.45298522
25.4904639,51.45299367
25.49045916,51.45300213
25.49045443,51.4530106
25.49044971,51.45301908
25.49044498,51.45302755
25.49044032,51.45303607
25.49043565,51.45304458
25.49043099,51.4530531
25.49042635,51.45306163
25.49042177,51.4530702
25.49041719,51.45307877
25.49041261,51.45308734
25.49040806,51.45309593
25.49040353,51.45310453
25.49039899,51.45311313
25.49039446,51.45312173
25.49038997,51.45313036
25.49038549,51.453139
25.49038101,51.45314763
25.49037653,51.45315627
25.4903721,51.45316493
25.49036767,51.4531736
25.49036324,51.45318226
25.49035882,51.45319094
25.49035445,51.45319963
25.49035007,51.45320833
25.49034569,51.45321703
25.49034135,51.45322575
25.49033702,51.45323448
25.4903327,51.45324321
25.49032838,51.45325194
25.49032407,51.45326068
25.49031977,51.45326942
25.49031546,51.45327817
25.49031116,51.45328691
25.49030693,51.4532957
25.49030271,51.45330449
25.49029848,51.45331327
25.49029426,51.45332207
25.49029011,51.4533309
25.49028596,51.45333973
25.49028181,51.45334856
25.49027768,51.45335741
25.4902736,51.45336628
25.49026951,51.45337515
25.49026543,51.45338402
25.49026138,51.4533929
25.49025734,51.4534018
25.49025331,51.4534107
25.49024928,51.4534196
25.49024531,51.45342853
25.49024137,51.45343748
25.49023743,51.45344643
25.4902335,51.45345538
25.4902296,51.45346435
25.49022571,51.45347333
25.49022182,51.4534823
25.49021794,51.45349128
25.49021414,51.4535003
25.49021035,51.45350933
25.49020657,51.45351836
25.49020278,51.45352739
25.49019909,51.45353646
25.49019539,51.45354553
25.49019169,51.45355461
25.49018801,51.45356369
25.49018442,51.45357281
25.49018084,51.45358194
25.49017725,51.45359107
25.49017367,51.4536002
25.49017016,51.45360936
25.49016666,51.45361853
25.49016315,51.45362769
25.49015966,51.45363687
25.49015628,51.45364609
25.4901529,51.45365531
25.49014951,51.45366453
25.49014614,51.45367376
25.49014285,51.45368301
25.49013955,51.45369227
25.49013625,51.45370153
25.49013296,51.45371079
25.49012977,51.4537201
25.49012658,51.4537294
25.49012339,51.4537387
25.49012022,51.45374801
25.49011713,51.45375736
25.49011404,51.45376671
25.49011095,51.45377605
25.49010787,51.4537854
25.49010489,51.45379479
25.4901019,51.45380417
25.49009892,51.45381356
25.49009594,51.45382295
25.4900931,51.45383239
25.49009026,51.45384183
25.49008742,51.45385127
25.49008458,51.45386071
25.49008187,51.4538702
25.49007917,51.45387969
25.49007647,51.45388918
25.49007377,51.45389867
25.49007118,51.45390819
25.49006862,51.45391773
25.49006606,51.45392727
25.4900635,51.45393681
25.490061,51.45394636
25.49005852,51.45395593
25.49005605,51.45396549
25.49005358,51.45397506
25.49005118,51.45398465
25.49004887,51.45399426
25.49004655,51.45400387
25.49004424,51.45401349
25.49004195,51.45402311
25.4900397,51.45403274
25.49003746,51.45404237
25.49003522,51.45405201
25.49003299,51.45406165
25.49003091,51.45407132
25.49002884,51.454081
25.49002676,51.45409068
25.49002468,51.45410036
25.49002267,51.45411006
25.49002068,51.45411976
25.49001869,51.45412946
25.49001669,51.45413916
25.49001476,51.45414887
25.49001287,51.4541586
25.49001099,51.45416832
25.4900091,51.45417805
25.49000725,51.45418778
25.49000547,51.45419754
25.49000369,51.45420729
25.49000191,51.45421704
25.49000014,51.45422679
25.48999847,51.45423656
25.4899968,51.45424634
25.48999514,51.45425611
25.48999347,51.45426589
25.48999185,51.45427567
25.48999026,51.45428546
25.48998867,51.45429525
25.48998708,51.45430504
25.48998551,51.45431484
25.48998401,51.45432464
25.48998251,51.45433445
25.489981,51.45434426
25.4899795,51.45435406
25.4899781,51.45436389
25.48997671,51.45437372
25.48997533,51.45438354
25.48997394,51.45439337
25.4899726,51.45440321
25.4899713,51.45441305
25.48996999,51.45442289
25.48996869,51.45443273
25.4899674,51.45444257
25.4899662,51.45445243
25.48996501,51.45446229
25.48996381,51.45447215
25.48996262,51.45448201
25.48996147,51.45449187
25.48996035,51.45450174
25.48995923,51.45451161
25.4899581,51.45452148
25.489957,51.45453135
25.48995598,51.45454123
25.48995497,51.45455111
25.48995395,51.454561
25.48995293,51.45457088
25.48995195,51.45458076
25.48995098,51.45459065
25.48995001,51.45460054
25.48994904,51.45461043
25.48994807,51.45462032
25.48994711,51.45463021
25.48994616,51.4546401
25.48994521,51.45464999
25.48994425,51.45465988
25.48994331,51.45466977
25.48994238,51.45467966
25.48994145,51.45468955
25.48994052,51.45469945
25.48993959,51.45470934
25.4899387,51.45471924
25.48993781,51.45472913
25.48993692,51.45473903
25.48993603,51.45474893
25.48993513,51.45475882
25.48993423,51.45476872
25.48993333,51.45477862
25.48993242,51.45478851
25.48993152,51.45479841
25.48993062,51.4548083
25.48992971,51.4548182
25.48992881,51.45482809
25.4899279,51.45483799
25.48992702,51.45484789
25.48992616,51.45485779
25.48992529,51.45486769
25.48992443,51.45487759
25.48992357,51.45488749
25.48992274,51.45489739
25.48992191,51.4549073
25.48992109,51.4549172
25.48992026,51.4549271
25.48991943,51.45493701
25.4899186,51.45494691
25.48991777,51.45495682
25.48991694,51.45496672
25.48991611,51.45497662
25.48991528,51.45498653
25.48991446,51.45499643
25.48991364,51.45500633
25.48991281,51.45501624
25.489912,51.45502614
25.48991119,51.45503605
25.48991039,51.45504596
25.48990959,51.45505586
25.48990879,51.45506577
25.48990799,51.45507568
25.4899072,51.45508558
25.48990641,51.45509549
25.48990562,51.4551054
25.48990483,51.45511531
25.48990404,51.45512521
25.48990325,51.45513512
25.48990247,51.45514503
25.48990168,51.45515494
25.48990091,51.45516485
25.48990016,51.45517476
25.48989941,51.45518467
25.48989865,51.45519458
25.4898979,51.45520449
25.48989715,51.4552144
25.48989639,51.45522431
25.48989563,51.45523422
25.48989488,51.45524413
25.48989412,51.45525404
25.48989337,51.45526396
25.48989262,51.45527387
25.48989186,51.45528378
25.48989111,51.45529369
25.48989036,51.4553036
25.4898896,51.45531351
25.48988885,51.45532342
25.48988809,51.45533333
25.48988734,51.45534324
25.48988659,51.45535315
25.48988584,51.45536307
25.48988509,51.45537298
25.48988434,51.45538289
25.4898836,51.4553928
25.4898829,51.45540272
25.48988221,51.45541263
25.48988151,51.45542255
25.48988081,51.45543246
25.48988012,51.45544238
25.48987942,51.4554523
25.48987872,51.45546221
25.48987802,51.45547213
25.48987732,51.45548204
25.48987664,51.45549196
25.48987596,51.45550188
25.48987528,51.4555118
25.48987461,51.45552171
25.48987393,51.45553163
25.4898733,51.45554155
25.48987267,51.45555147
25.48987203,51.4555614
25.4898714,51.45557132
25.48987077,51.45558124
25.48987013,51.45559116
25.48986949,51.45560108
25.48986886,51.455611
25.48986822,51.45562092
25.48986756,51.45563084
25.4898669,51.45564076
25.48986624,51.45565068
25.48986557,51.4556606
25.48986491,51.45567052
25.48986429,51.45568044
25.48986367,51.45569036
25.48986305,51.45570028
25.48986243,51.4557102
25.4898618,51.45572013
25.48986117,51.45573005
25.48986054,51.45573997
25.48985991,51.45574989
25.48985928,51.45575981
25.48985869,51.45576974
25.48985809,51.45577966
25.4898575,51.45578958
25.48985691,51.45579951
25.48985634,51.45580943
25.48985582,51.45581936
25.48985531,51.45582929
25.48985479,51.45583922
25.48985427,51.45584915
25.48985377,51.45585908
25.48985328,51.45586901
25.4898528,51.45587894
25.48985231,51.45588888
25.48985182,51.45589881
25.4898514,51.45590874
25.48985099,51.45591868
25.48985057,51.45592861
25.48985015,51.45593855
25.48984977,51.45594848
25.48984944,51.45595842
25.48984911,51.45596836
25.48984878,51.4559783
25.48984845,51.45598824
25.48984816,51.45599818
25.48984789,51.45600812
25.48984762,51.45601806
25.48984735,51.456028
25.4898471,51.45603795
25.48984692,51.45604789
25.48984675,51.45605783
25.48984657,51.45606778
25.4898464,51.45607772
25.48984626,51.45608767
25.48984614,51.45609761
25.48984602,51.45610756
25.48984591,51.4561175
25.48984579,51.45612745
25.48984576,51.45613739
25.48984573,51.45614734
25.4898457,51.45615728
25.48984567,51.45616723
25.48984568,51.45617717
25.48984577,51.45618712
25.48984585,51.45619706
25.48984594,51.45620701
25.48984603,51.45621695
25.48984617,51.4562269
25.48984635,51.45623684
25.48984653,51.45624679
25.48984671,51.45625673
25.48984689,51.45626667
25.48984712,51.45627662
25.48984734,51.45628656
25.48984757,51.4562965
25.4898478,51.45630644
25.48984805,51.45631638
25.4898484,51.45632632
25.48984875,51.45633626
25.4898491,51.4563462
25.48984944,51.45635614
25.48984982,51.45636608
25.48985022,51.45637601
25.48985061,51.45638595
25.48985101,51.45639588
25.48985141,51.45640582
25.48985189,51.45641575
25.48985238,51.45642568
25.48985288,51.45643561
25.48985338,51.45644554
25.48985388,51.45645547
25.48985446,51.4564654
25.48985505,51.45647532
25.48985564,51.45648525
25.48985622,51.45649517
25.48985684,51.45650509
25.48985755,51.45651501
25.48985825,51.45652492
25.48985896,51.45653484
25.48985966,51.45654475
25.48986039,51.45655467
25.48986115,51.45656458
25.48986191,51.45657449
25.48986266,51.4565844
25.48986342,51.45659431
25.48986426,51.45660421
25.48986514,51.45661411
25.48986602,51.45662401
25.4898669,51.45663391
25.48986777,51.45664381
25.48986866,51.4566537
25.48986955,51.4566636
25.48987044,51.4566735
25.48987133,51.4566834
25.48987224,51.45669329
25.48987322,51.45670318
25.4898742,51.45671306
25.48987519,51.45672295
25.48987617,51.45673284
25.48987717,51.45674272
25.48987819,51.4567526
25.48987922,51.45676248
25.48988024,51.45677237
25.48988127,51.45678225
25.4898823,51.45679213
25.48988335,51.45680201
25.4898844,51.45681188
25.48988544,51.45682176
25.48988649,51.45683164
25.48988754,51.45684152
25.4898886,51.4568514
25.48988965,51.45686128
25.48989071,51.45687115
25.48989176,51.45688103
25.48989283,51.45689091
25.48989391,51.45690078
25.48989498,51.45691066
25.48989606,51.45692053
25.48989713,51.45693041
25.48989822,51.45694028
25.48989932,51.45695015
25.48990041,51.45696002
25.4899015,51.4569699
25.48990259,51.45697977
25.48990368,51.45698964
25.48990477,51.45699951
25.48990586,51.45700939
25.48990695,51.45701926
25.48990805,51.45702913
25.48990916,51.457039
25.48991028,51.45704887
25.4899114,51.45705874
25.48991252,51.45706861
25.48991364,51.45707848
25.48991477,51.45708834
25.4899159,51.45709821
25.48991703,51.45710808
25.48991816,51.45711795
25.48991928,51.45712782
25.48992039,51.45713769
25.48992151,51.45714756
25.48992262,51.45715743
25.48992374,51.45716729
25.48992486,51.45717716
25.489926,51.45718703
25.48992713,51.4571969
25.48992827,51.45720676
25.48992941,51.45721663
25.48993056,51.45722649
25.48993173,51.45723636
25.48993289,51.45724622
25.48993406,51.45725608
25.48993522,51.45726594
25.48993638,51.45727581
25.48993754,51.45728567
25.48993869,51.45729553
25.48993985,51.4573054
25.48994101,51.45731526
25.48994219,51.45732512
25.48994339,51.45733498
25.48994458,51.45734484
25.48994577,51.4573547
25.48994697,51.45736455
25.48994817,51.45737441
25.48994937,51.45738427
25.48995057,51.45739413
25.48995177,51.45740398
25.48995297,51.45741384
25.48995416,51.4574237
25.48995535,51.45743356
25.48995654,51.45744342
25.48995773,51.45745328
25.48995892,51.45746314
25.48996012,51.45747299
25.48996133,51.45748285
25.48996253,51.45749271
25.48996373,51.45750256
25.48996493,51.45751242
25.48996614,51.45752228
25.48996735,51.45753213
25.48996856,51.45754199
25.48996977,51.45755184
25.48997097,51.4575617
25.48997216,51.45757156
25.48997334,51.45758142
25.48997452,51.45759128
25.48997571,51.45760114
25.48997689,51.457611
25.48997807,51.45762086
25.48997925,51.45763072
25.48998043,51.45764058
25.48998161,51.45765044
25.48998277,51.45766031
25.48998393,51.45767017
25.48998509,51.45768003
25.48998624,51.4576899
25.4899874,51.45769976
25.48998854,51.45770963
25.48998967,51.45771949
25.4899908,51.45772936
25.48999194,51.45773923
25.48999307,51.45774909
25.48999421,51.45775896
25.48999535,51.45776883
25.4899965,51.45777869
25.48999764,51.45778856
25.48999879,51.45779842
25.48999996,51.45780828
25.49000114,51.45781814
25.49000231,51.45782801
25.49000348,51.45783787
25.49000465,51.45784773
25.49000581,51.45785759
25.49000696,51.45786746
25.49000812,51.45787732
25.49000928,51.45788718
25.49001043,51.45789705
25.49001157,51.45790691
25.49001271,51.45791678
25.49001385,51.45792665
25.49001499,51.45793651
25.49001612,51.45794638
25.49001724,51.45795625
25.49001837,51.45796612
25.49001949,51.45797599
25.49002062,51.45798585
25.49002176,51.45799572
25.49002289,51.45800559
25.49002403,51.45801545
25.49002517,51.45802532
25.49002628,51.45803519
25.49002739,51.45804506
25.4900285,51.45805493
25.4900296,51.4580648
25.49003071,51.45807467
25.49003178,51.45808455
25.49003285,51.45809442
25.49003392,51.4581043
25.49003499,51.45811417
25.49003606,51.45812405
25.49003714,51.45813392
25.49003821,51.4581438
25.49003929,51.45815367
25.49004037,51.45816355
25.49004141,51.45817343
25.49004245,51.45818331
25.49004349,51.45819318
25.49004454,51.45820306
25.49004556,51.45821295
25.49004657,51.45822283
25.49004758,51.45823271
25.49004859,51.4582426
25.49004959,51.45825248
25.49005056,51.45826237
25.49005153,51.45827226
25.4900525,51.45828214
25.49005347,51.45829203
25.49005435,51.45830193
25.49005523,51.45831183
25.4900561,51.45832173
25.49005698,51.45833163
25.4900578,51.45834153
25.49005859,51.45835144
25.49005939,51.45836135
25.49006018,51.45837125
25.49006095,51.45838116
25.4900617,51.45839107
25.49006245,51.45840098
25.49006321,51.4584109
25.49006392,51.45842081
25.49006453,51.45843073
25.49006514,51.45844066
25.49006574,51.45845058
25.49006633,51.4584605
25.49006683,51.45847043
25.49006732,51.45848037
25.49006781,51.4584903
25.49006829,51.45850023
25.49006864,51.45851017
25.490069,51.4585201
25.49006936,51.45853004
25.4900697,51.45853998
25.49006989,51.45854992
25.49007008,51.45855987
25.49007027,51.45856981
25.49007042,51.45857975
25.49007037,51.4585897
25.49007031,51.45859965
25.49007026,51.45860959
25.49007013,51.45861953
25.49006983,51.45862947
25.49006952,51.45863941
25.49006922,51.45864935
25.49006882,51.45865929
25.4900683,51.45866922
25.49006778,51.45867915
25.49006726,51.45868908
25.49006656,51.45869899
25.49006574,51.4587089
25.49006491,51.4587188
25.49006409,51.4587287
25.49006298,51.45873857
25.49006179,51.45874843
25.4900606,51.45875829
25.49005941,51.45876815
25.49005795,51.45877797
25.49005649,51.45878778
25.49005504,51.4587976
25.4900535,51.4588074
25.49005176,51.45881715
25.49005001,51.45882691
25.49004826,51.45883667
25.49004635,51.45884639
25.49004428,51.45885607
25.49004222,51.45886575
25.49004016,51.45887543
25.49003786,51.45888505
25.4900355,51.45889465
25.49003315,51.45890425
25.49003075,51.45891384
25.49002799,51.45892331
25.49002524,51.45893278
25.49002248,51.45894225
25.49001959,51.45895167
25.49001652,51.45896103
25.49001346,51.45897038
25.4900104,51.45897974
25.49000706,51.45898898
25.49000364,51.45899818
25.49000022,51.45900738
25.48999676,51.45901657
25.48999302,51.45902562
25.48998929,51.45903468
25.48998556,51.45904374
25.48998162,51.45905268
25.48997746,51.45906151
25.4899733,51.45907034
25.48996915,51.45907917
25.48996474,51.45908785
25.4899603,51.4590965
25.48995586,51.45910516
25.48995131,51.45911375
25.48994646,51.45912214
25.48994161,51.45913052
25.48993675,51.45913891
25.48993173,51.45914717
25.48992661,51.45915536
25.48992148,51.45916355
25.48991636,51.45917174
25.48991095,51.4591797
25.48990554,51.45918766
25.48990013,51.45919562
25.48989461,51.45920349
25.48988893,51.45921122
25.48988325,51.45921895
25.48987757,51.45922668
25.48987168,51.45923421
25.48986571,51.45924168
25.48985975,51.45924914
25.48985375,51.45925657
25.48984747,51.45926372
25.48984119,51.45927086
25.48983491,51.45927801
25.48982852,51.45928502
25.48982198,51.45929188
25.48981544,51.45929874
25.48980891,51.4593056
25.48980221,51.45931227
25.48979548,51.45931889
25.48978874,51.45932552
25.48978198,51.4593321
25.48977503,51.45933845
25.48976808,51.4593448
25.48976113,51.45935114
25.48975411,51.4593574
25.48974702,51.45936355
25.48973992,51.45936969
25.48973282,51.45937584
25.48972562,51.45938183
25.48971838,51.45938777
25.48971113,51.4593937
25.48970388,51.45939963
25.48969649,51.45940533
25.48968909,51.45941102
25.48968169,51.45941672
25.48967426,51.45942237
25.48966677,51.45942792
25.48965928,51.45943347
25.48965179,51.45943902
25.48964423,51.45944445
25.48963661,51.45944979
25.48962899,51.45945513
25.48962138,51.45946047
25.48961371,51.45946572
25.48960603,51.45947094
25.48959835,51.45947617
25.48959067,51.4594814
25.48958294,51.45948653
25.4895752,51.45949165
25.48956747,51.45949678
25.48955973,51.4595019
25.48955199,51.45950701
25.48954424,51.45951213
25.4895365,51.45951724
25.48952874,51.45952232
25.48952095,51.45952735
25.48951317,51.45953239
25.48950538,51.45953742
25.4894976,51.45954245
25.4894898,51.45954747
25.48948201,51.45955248
25.48947421,51.4595575
25.48946638,51.45956245
25.48945854,51.45956737
25.48945069,51.45957229
25.48944285,51.45957721
25.48943501,51.45958215
25.48942718,51.45958709
25.48941935,51.45959203
25.48941151,51.45959698
25.48940365,51.45960186
25.48939578,51.45960673
25.48938791,51.45961161
25.48938004,51.45961649
25.48937216,51.45962133
25.48936428,51.45962618
25.4893564,51.45963103
25.48934852,51.45963587
25.48934064,51.45964073
25.48933276,51.45964559
25.48932488,51.45965044
25.489317,51.45965529
25.48930909,51.45966008
25.48930118,51.45966487
25.48929327,51.45966965
25.48928535,51.45967444
25.48927744,51.45967922
25.48926952,51.459684
25.48926161,51.45968878
25.48925369,51.45969356
25.48924575,51.45969829
25.48923781,51.45970303
25.48922987,51.45970776
25.48922193,51.45971249
25.48921397,51.45971717
25.489206,51.45972185
25.48919804,51.45972654
25.48919007,51.45973121
25.48918209,51.45973586
25.48917411,51.4597405
25.48916613,51.45974515
25.48915814,51.45974979
25.48915016,51.45975442
25.48914217,51.45975905
25.48913418,51.45976368
25.48912619,51.45976831
25.48911818,51.4597729
25.48911016,51.45977748
25.48910215,51.45978206
25.48909414,51.45978664
25.48908611,51.45979119
25.48907808,51.45979573
25.48907005,51.45980027
25.48906202,51.45980482
25.48905399,51.45980935
25.48904595,51.45981389
25.48903792,51.45981842
25.48902989,51.45982296
25.48902183,51.45982744
25.48901377,51.45983191
25.4890057,51.45983638
25.48899763,51.45984084
25.48898955,51.45984526
25.48898145,51.45984965
25.48897335,51.45985404
25.48896525,51.45985843
25.48895712,51.45986275
25.48894897,51.45986704
25.48894083,51.45987132
25.48893268,51.45987561
25.48892451,51.45987983
25.48891632,51.45988403
25.48890814,51.45988823
25.48889996,51.45989243
25.48889173,51.45989651
25.48888348,51.45990056
25.48887524,51.4599046
25.48886699,51.45990865
25.48885867,51.45991252
25.48885035,51.45991637
25.48884203,51.45992023
25.48883369,51.45992404
25.48882528,51.45992765
25.48881687,51.45993125
25.48880845,51.45993485
25.4888,51.45993834
25.48879149,51.45994166
25.48878298,51.45994497
25.48877447,51.45994829
25.48876588,51.45995135
25.48875726,51.45995429
25.48874864,51.45995723
25.48874001,51.45996017
25.48873128,51.45996269
25.48872254,51.45996519
25.48871381,51.4599677
25.48870505,51.45997009
25.48869623,51.45997222
25.48868741,51.45997436
25.4886786,51.45997649
25.48866972,51.4599783
25.48866082,51.45997993
25.48865191,51.45998156
25.48864301,51.45998316
25.48863402,51.45998413
25.48862504,51.4599851
25.48861606,51.45998608
25.48860706,51.45998685
25.48859805,51.45998743
25.48858903,51.459988
25.48858002,51.45998858
25.488571,51.45998873
25.48856197,51.45998888
25.48855294,51.45998903
25.48854393,51.4599888
25.48853492,51.45998815
25.48852591,51.45998749
25.48851691,51.45998684
25.48850793,51.45998583
25.48849895,51.45998482
25.48848997,51.45998381
25.48848102,51.45998248
25.48847212,51.45998081
25.48846322,51.45997915
25.48845433,51.45997746
25.48844554,51.4599752
25.48843675,51.45997295
25.48842796,51.45997069
25.48841923,51.45996815
25.48841055,51.45996543
25.48840187,51.45996271
25.48839321,51.45995989
25.48838467,51.45995668
25.48837612,51.45995347
25.48836758,51.45995027
25.48835912,51.4599468
25.48835068,51.45994326
25.48834224,51.45993972
25.48833387,51.45993603
25.4883256,51.45993204
25.48831733,51.45992804
25.48830907,51.45992405
25.48830098,51.45991963
25.48829291,51.45991517
25.48828484,51.45991072
25.48827684,51.45990612
25.48826891,51.45990136
25.48826098,51.4598966
25.48825306,51.45989183
25.48824525,51.45988686
25.48823743,51.45988188
25.48822961,51.45987691
25.48822185,51.45987184
25.48821412,51.4598667
25.48820639,51.45986156
25.48819867,51.45985641
25.48819099,51.45985118
25.48818331,51.45984595
25.48817563,51.45984073
25.48816797,51.45983546
25.48816032,51.45983018
25.48815268,51.45982489
25.48814504,51.4598196
25.48813745,51.45981421
25.48812986,51.45980883
25.48812227,51.45980344
25.48811469,51.45979804
25.48810711,51.45979264
25.48809953,51.45978724
25.48809195,51.45978184
25.4880844,51.45977639
25.48807685,51.45977094
25.4880693,51.45976549
25.48806175,51.45976003
25.48805421,51.45975457
25.48804666,51.45974911
25.48803912,51.45974365
25.4880316,51.45973815
25.48802408,51.45973264
25.48801657,51.45972713
25.48800905,51.45972163
25.48800151,51.45971615
25.48799397,51.45971068
25.48798644,51.4597052
25.48797893,51.45969968
25.48797144,51.45969413
25.48796395,51.45968858
25.48795646,51.45968303
25.48794896,51.4596775
25.48794146,51.45967196
25.48793396,51.45966642
25.48792646,51.45966089
25.48791896,51.45965535
25.48791147,51.45964981
25.48790397,51.45964427
25.48789646,51.45963876
25.48788893,51.45963326
25.48788141,51.45962777
25.48787388,51.45962228
25.48786637,51.45961676
25.48785886,51.45961125
25.48785135,51.45960573
25.48784383,51.45960022
25.4878363,51.45959473
25.48782878,51.45958924
25.48782125,51.45958375
25.48781372,51.45957827
25.48780618,51.4595728
25.48779864,51.45956733
25.4877911,51.45956186
25.48778355,51.45955641
25.48777599,51.45955098
25.48776843,51.45954554
25.48776087,51.4595401
25.48775331,51.45953468
25.48774574,51.45952926
25.48773817,51.45952384
25.4877306,51.45951841
25.48772302,51.45951301
25.48771544,51.45950762
25.48770786,51.45950222
25.48770028,51.45949682
25.48769269,51.45949143
25.48768511,51.45948603
25.48767753,51.45948064
25.48766994,51.45947524
25.48766236,51.45946985
25.48765477,51.45946446
25.48764719,51.45945907
25.4876396,51.45945368
25.48763199,51.45944832
25.48762439,51.45944296
25.48761679,51.4594376
25.48760918,51.45943226
25.48760154,51.45942694
25.48759391,51.45942163
25.48758628,51.45941632
25.48757865,51.45941101
25.48757102,51.45940569
25.48756339,51.45940038
25.48755576,51.45939507
25.48754814,51.45938974
25.48754054,51.45938437
25.48753293,51.45937901
25.48752533,51.45937365
25.48751773,51.45936829
25.48751012,51.45936294
25.48750251,51.45935759
25.4874949,51.45935224
25.48748729,51.45934688
25.4874797,51.45934151
25.4874721,51.45933613
25.48746451,51.45933076
25.48745691,51.45932539
25.4874493,51.45932004
25.48744169,51.4593147
25.48743407,51.45930935
25.48742647,51.45930399
25.4874189,51.45929856
25.48741134,51.45929314
25.48740377,51.45928771
25.48739621,51.45928229
25.48738865,51.45927686
25.48738108,51.45927143
25.48737352,51.459266
25.48736596,51.45926056
25.48735844,51.45925507
25.48735091,51.45924958
25.48734338,51.45924409
25.48733587,51.45923857
25.48732841,51.45923298
25.48732095,51.45922738
25.48731348,51.45922179
25.48730603,51.45921618
25.4872986,51.45921053
25.48729116,51.45920489
25.48728373,51.45919925
25.48727633,51.45919355
25.48726896,51.45918781
25.48726159,51.45918207
25.48725422,51.45917632
25.48724693,51.45917046
25.48723967,51.45916454
25.48723242,51.45915863
25.48722516,51.45915271
25.48721803,51.45914662
25.48721089,51.45914052
25.48720376,51.45913443
25.4871967,51.45912824
25.48718974,51.4591219
25.48718278,51.45911557
25.48717582,51.45910923
25.487169,51.45910272
25.48716221,51.45909617
25.48715541,51.45908962
25.48714867,51.45908301
25.48714205,51.45907624
25.48713544,51.45906948
25.48712882,51.45906272
25.48712241,51.45905572
25.48711602,51.45904869
25.48710964,51.45904166
25.4871034,51.45903447
25.4870973,51.45902714
25.4870912,51.45901981
25.48708513,51.45901245
25.48707922,51.45900493
25.48707331,51.45899741
25.48706741,51.45898989
25.48706185,51.45898205
25.48705637,51.45897415
25.48705088,51.45896625
25.48704557,51.45895822
25.48704041,51.45895006
25.48703525,51.4589419
25.48703021,51.45893365
25.48702548,51.45892518
25.48702074,51.45891671
25.48701603,51.45890823
25.48701181,51.45889944
25.48700759,51.45889065
25.48700337,51.45888186
25.48699953,51.45887286
25.48699576,51.45886382
25.48699199,51.45885478
25.4869886,51.45884557
25.48698539,51.45883628
25.48698218,51.45882698
25.4869792,51.4588176
25.48697645,51.45880812
25.4869737,51.45879865
25.48697112,51.45878912
25.48696883,51.4587795
25.48696654,51.45876988
25.48696437,51.45876023
25.48696265,51.45875047
25.48696093,51.45874071
25.48695925,51.45873094
25.4869581,51.45872107
25.48695694,51.45871121
25.48695579,51.45870134
25.48695502,51.45869144
25.48695427,51.45868153
25.48695353,51.45867161
25.48695321,51.45866168
25.486953,51.45865173
25.48695279,51.45864179
25.48695278,51.45863185
25.48695289,51.4586219
25.486953,51.45861196
25.48695335,51.45860202
25.48695393,51.4585921
25.48695452,51.45858217
25.48695519,51.45857226
25.48695603,51.45856236
25.48695687,51.45855245
25.48695777,51.45854256
25.48695902,51.45853271
25.48696026,51.45852286
25.48696151,51.45851301
25.48696287,51.45850318
25.48696424,51.45849335
25.48696562,51.45848352
25.48696711,51.45847371
25.48696865,51.45846391
25.4869702,51.45845411
25.48697175,51.45844431
25.48697331,51.45843452
25.48697487,51.45842472
25.48697644,51.45841493
